
3	165
3	146
3	131
3	119
3	109
3	102
4	97
4	92
4	88
4	87
4	89
4	95
4	109
4	130
4	155
4	189
4	221
4	247
4	271
4	305
4	371
4	488
4	622
4	748
4	858
4	941
4	1009
4	1049
4	1084
4	1115
4	1151
4	1153
4	1141
4	1124
4	1068
4	1001
4	910
4	822
4	732
4	615
4	460
4	338
4	285
4	261
4	243
4	223
4	198
4	170
4	146
4	127
4	110
4	96
5	86
5	79
5	76
5	75
5	73
5	73
5	75
5	78
5	83
5	95
5	119
5	156
5	199
5	235
5	264
5	291
5	332
5	419
5	521
5	555
5	573
5	633
5	717
5	792
5	853
5	952
5	1026
5	1053
5	1091
5	1129
5	1170
5	1166
5	1075
5	915
5	688
5	462
5	330
5	278
5	250
5	226
5	205
5	189
5	175
5	162
5	148
5	134
5	120
5	108
5	98
6	90
6	84
6	81
6	78
6	78
6	79
6	80
6	84
6	91
6	103
6	120
6	146
6	180
6	214
6	243
6	267
6	293
6	340
6	417
6	521
6	636
6	753
6	858
6	955
6	1068
6	1181
6	1278
6	1278
6	1278
6	1278
6	1278
6	1278
6	1278
6	1278
6	1238
6	924
6	576
6	347
6	256
6	219
6	187
6	161
6	141
6	125
6	114
6	106
6	99
7	93
7	88
7	83
7	77
7	72
7	70
7	70
7	70
7	70
7	70
7	73
7	79
7	87
7	103
7	128
7	159
7	192
7	221
7	247
7	277
7	323
7	406
7	523
7	648
7	778
7	909
7	1025
7	1134
7	1255
7	1278
7	1278
7	1278
7	1278
7	1278
7	1278
7	1278
7	1278
7	1278
7	1278
7	1212
7	858
7	544
7	340
7	264
7	235
7	212
7	189
7	170
7	153
7	140
7	130
7	124
7	119
7	114
7	107
7	100
8	92
8	85
8	80
8	76
8	75
8	75
8	75
8	76
8	78
8	77
8	78
8	84
8	94
8	110
8	129
8	153
8	182
8	210
8	235
8	256
8	273
8	297
8	350
8	456
8	589
8	711
8	827
8	926
8	1039
8	1153
8	1248
8	1278
8	1278
8	1278
8	1278
8	1278
8	1278
8	1278
8	1278
8	1278
8	1102
8	843
8	590
8	378
8	278
8	243
8	212
8	183
8	162
8	146
8	135
8	126
8	120
8	114
8	109
8	103
9	97
9	91
9	85
9	78
9	74
9	73
9	73
9	73
9	74
9	75
9	74
9	76
9	82
9	90
9	103
9	123
9	150
9	179
9	206
9	232
9	252
9	270
9	294
9	341
9	434
9	562
9	685
9	785
9	875
9	970
9	1058
9	1136
9	1224
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1278
9	1090
9	759
9	478
9	311
9	249
9	217
9	189
9	164
9	145
9	131
9	117
9	105
10	82
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	70
10	74
10	87
10	107
10	132
10	158
10	187
10	217
10	250
10	303
10	400
10	555
10	729
10	911
10	1095
10	1207
10	1278
10	1278
10	1278
10	1278
10	1278
10	1278
10	1278
10	1209
10	1113
10	1028
10	930
10	802
10	667
10	517
10	376
10	294
10	260
10	240
10	222
10	204
10	179
10	151
10	126
10	108
10	97
11	88
11	81
11	77
11	76
11	77
11	77
11	79
11	84
11	95
11	115
11	141
11	176
11	214
11	245
11	274
11	314
11	404
11	543
11	688
11	809
11	908
11	1002
11	1069
11	1130
11	1138
11	1098
11	1072
11	1066
11	1055
11	971
11	857
11	759
11	637
11	492
11	366
11	289
11	252
11	221
11	194
11	167
11	142
11	125
11	110
11	98
12	92
12	87
12	83
12	81
12	80
12	80
12	81
12	82
12	85
12	91
12	102
12	123
12	155
12	197
12	232
12	258
12	285
12	337
12	446
12	588
12	728
12	841
12	969
12	1067
12	1091
12	1093
12	1119
12	1135
12	1171
12	1132
12	999
12	873
12	706
12	533
12	378
12	291
12	257
12	237
12	217
12	199
12	181
12	166
12	153
12	138
12	120
12	104
13	91
13	84
13	81
13	79
13	80
13	80
13	79
13	80
13	84
13	91
13	102
13	117
13	138
13	166
13	198
13	227
13	250
13	271
13	296
13	349
13	435
13	555
13	675
13	784
13	902
13	1010
13	1065
13	1100
13	1129
13	1159
13	1186
13	1189
13	1155
13	1078
13	934
13	723
13	542
13	398
13	313
13	273
13	241
13	209
13	181
13	157
13	136
13	118
13	102
14	90
14	82
14	76
14	74
14	74
14	74
14	73
14	74
14	77
14	80
14	86
14	101
14	125
14	156
14	190
14	221
14	245
14	266
14	285
14	309
14	356
14	439
14	553
14	672
14	781
14	889
14	971
14	1038
14	1081
14	1088
14	1123
14	1142
14	1169
14	1146
14	1071
14	1012
14	863
14	671
14	501
14	368
14	298
14	270
14	248
14	228
14	210
14	194
14	179
14	160
14	138
14	118
14	105
15	92
15	84
15	81
15	79
15	78
15	78
15	80
15	83
15	90
15	105
15	129
15	164
15	201
15	232
15	259
15	287
15	315
15	352
15	418
15	495
15	567
15	636
15	714
15	793
15	844
15	902
15	990
15	1090
15	1169
15	1212
15	1171
15	1031
15	819
15	553
15	354
15	272
15	236
15	208
15	185
15	165
15	147
15	135
15	124
15	113
15	104
16	98
16	91
16	86
16	80
16	77
16	76
16	75
16	75
16	77
16	82
16	92
16	110
16	135
16	166
16	200
16	233
16	262
16	287
16	330
16	421
16	542
16	667
16	777
16	872
16	962
16	1032
16	1104
16	1177
16	1255
16	1278
16	1278
16	1278
16	1278
16	979
16	675
16	406
16	268
16	222
16	191
16	170
16	154
16	141
16	130
16	121
16	113
16	107
16	101
17	96
17	91
17	87
17	83
17	81
17	78
17	76
17	76
17	77
17	83
17	95
17	109
17	128
17	154
17	182
17	206
17	225
17	244
17	266
17	295
17	348
17	448
17	570
17	672
17	781
17	882
17	982
17	1077
17	1160
17	1228
17	1261
17	1278
17	1263
17	1191
17	1046
17	818
17	575
17	404
17	309
17	263
17	235
17	209
17	185
17	164
17	148
17	137
17	131
17	127
17	121
17	115
17	107
17	98
18	92
18	86
18	83
18	82
18	83
18	84
18	85
18	85
18	88
18	95
18	110
18	134
18	166
18	201
18	232
18	258
18	284
18	323
18	400
18	510
18	618
18	721
18	819
18	908
18	1006
18	1091
18	1163
18	1231
18	1278
18	1278
18	1278
18	1278
18	1278
18	1220
18	1055
18	832
18	602
18	386
18	273
18	232
18	205
18	181
18	160
18	142
18	127
18	115
18	104
19	95
19	89
19	85
19	82
19	78
19	77
19	76
19	76
19	75
19	75
19	78
19	83
19	94
19	113
19	139
19	168
19	196
19	227
19	255
19	281
19	323
19	408
19	537
19	678
19	815
19	935
19	1058
19	1192
19	1278
19	1278
19	1278
19	1278
19	1278
19	1278
19	1278
19	1278
19	1111
19	826
19	519
19	320
19	245
19	209
19	181
19	156
19	137
19	120
19	107
19	97
20	88
20	78
20	74
20	75
20	75
20	75
20	76
20	76
20	76
20	76
20	75
20	74
20	75
20	75
20	75
20	75
20	75
20	75
20	75
20	75
20	74
20	73
20	72
20	72
20	73
20	74
20	73
20	73
20	74
20	74
20	74
20	75
20	74
20	74
20	74
20	74
20	74
20	75
20	75
20	74
20	74
20	74
20	74
20	74
20	74
20	73
20	74
20	74
20	74
20	73
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	70
20	74
20	78
20	82
20	85
20	90
20	99
20	107
20	119
20	136
20	154
20	169
20	185
20	204
20	222
20	237
20	252
20	268
20	289
20	340
20	447
20	595
20	725
20	866
20	1007
20	1136
20	1224
20	1278
20	1278
20	1278
20	1278
20	1237
20	1181
20	1129
20	1072
20	1006
20	931
20	825
20	689
20	540
20	401
20	311
20	266
20	236
20	207
20	177
20	150
20	128
20	108
20	93
21	84
21	76
21	72
21	74
21	76
21	80
21	89
21	102
21	124
21	154
21	186
21	220
21	252
21	285
21	346
21	472
21	648
21	831
21	979
21	1087
21	1176
21	1212
21	1192
21	1156
21	1127
21	1073
21	1009
21	953
21	865
21	748
21	599
21	430
21	306
21	251
21	220
21	194
21	172
21	149
21	127
21	105
22	89
22	79
22	74
22	72
22	73
22	75
22	80
22	89
22	103
22	123
22	152
22	187
22	221
22	249
22	272
22	301
22	354
22	443
22	571
22	683
22	777
22	871
22	945
22	1023
22	1042
22	1031
22	1025
22	1034
22	1027
22	1028
22	1094
22	1146
22	1134
22	1142
22	1219
22	1237
22	1074
22	856
22	696
22	526
22	372
22	283
22	242
22	212
22	189
22	171
22	154
22	135
22	118
22	103
23	93
23	86
23	80
23	74
23	70
23	70
23	71
23	74
23	87
23	106
23	134
23	171
23	212
23	249
23	283
23	338
23	429
23	547
23	651
23	770
23	875
23	929
23	999
23	1034
23	1037
23	1060
23	1088
23	1094
23	1102
23	1081
23	1046
23	1093
23	1090
23	933
23	779
23	621
23	410
23	284
23	240
23	211
23	185
23	166
23	154
23	145
23	135
23	124
23	115
23	106
23	97
24	90
24	84
24	79
24	77
24	77
24	79
24	85
24	93
24	108
24	131
24	162
24	198
24	233
24	264
24	303
24	393
24	554
24	701
24	827
24	936
24	1037
24	1099
24	1119
24	1132
24	1145
24	1136
24	1094
24	1082
24	1022
24	871
24	665
24	466
24	331
24	273
24	242
24	213
24	187
24	167
24	152
24	140
24	126
24	112
24	99
25	89
25	81
25	75
25	72
25	71
25	70
25	72
25	77
25	90
25	108
25	135
25	168
25	200
25	232
25	259
25	286
25	330
25	409
25	519
25	638
25	750
25	855
25	949
25	1037
25	1124
25	1176
25	1235
25	1257
25	1141
25	933
25	649
25	391
25	279
25	244
25	224
25	206
25	184
25	162
25	144
25	129
25	116
25	104
26	95
26	88
26	81
26	74
26	70
26	70
26	70
26	70
26	70
26	72
26	79
26	89
26	107
26	132
26	166
26	202
26	234
26	263
26	295
26	365
26	486
26	628
26	755
26	846
26	935
26	1025
26	1103
26	1170
26	1248
26	1278
26	1278
26	1278
26	1201
26	1024
26	743
26	445
26	292
26	241
26	211
26	182
26	157
26	139
26	125
26	112
26	101
27	92
27	86
27	80
27	75
27	70
27	70
27	70
27	70
27	70
27	73
27	88
27	112
27	145
27	180
27	209
27	235
27	256
27	277
27	309
27	380
27	481
27	573
27	661
27	765
27	882
27	989
27	1089
27	1169
27	1231
27	1275
27	1219
27	1062
27	874
27	691
27	508
27	351
27	263
27	217
27	176
27	143
27	122
27	108
27	101
28	93
28	85
28	80
28	77
28	73
28	71
28	70
28	70
28	70
28	73
28	80
28	92
28	112
28	140
28	175
28	213
28	246
28	274
28	316
28	406
28	551
28	715
28	833
28	901
28	981
28	1066
28	1110
28	1085
28	969
28	745
28	501
28	348
28	283
28	257
28	239
28	219
28	194
28	171
28	154
28	138
28	125
28	116
28	108
28	101
29	92
29	84
29	78
29	75
29	73
29	70
29	70
29	70
29	70
29	70
29	70
29	77
29	96
29	124
29	160
29	199
29	232
29	261
29	293
29	357
29	473
29	608
29	709
29	793
29	881
29	975
29	1091
29	1193
29	1278
29	1278
29	1278
29	1278
29	1081
29	739
29	443
29	282
29	223
29	188
29	160
29	141
29	126
29	113
29	104
30	92
30	79
30	74
30	74
30	74
30	74
30	74
30	75
30	73
30	72
30	73
30	73
30	74
30	75
30	74
30	73
30	74
30	74
30	73
30	73
30	75
30	76
30	75
30	75
30	74
30	73
30	73
30	74
30	73
30	72
30	72
30	74
30	75
30	74
30	74
30	74
30	74
30	75
30	75
30	74
30	75
30	74
30	74
30	74
30	75
30	75
30	75
30	76
30	75
30	75
30	73
30	70
30	70
30	72
30	74
30	75
30	74
30	72
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	70
30	73
30	74
30	75
30	79
30	84
30	89
30	96
30	105
30	120
30	141
30	171
30	205
30	236
30	266
30	312
30	416
30	575
30	746
30	879
30	1001
30	1128
30	1251
30	1278
30	1278
30	1278
30	1278
30	1278
30	1216
30	1136
30	1011
30	838
30	628
30	422
30	297
30	245
30	212
30	183
30	154
30	125
30	101
31	88
31	79
31	74
31	71
31	70
31	73
31	79
31	86
31	98
31	120
31	153
31	190
31	225
31	257
31	298
31	380
31	503
31	635
31	770
31	896
31	1023
31	1121
31	1153
31	1144
31	1117
31	1075
31	1012
31	936
31	839
31	699
31	531
31	377
31	282
31	239
31	205
31	174
31	148
31	126
31	109
31	98
32	88
32	79
32	73
32	70
32	70
32	70
32	71
32	75
32	81
32	92
32	108
32	131
32	163
32	195
32	225
32	254
32	283
32	343
32	453
32	587
32	714
32	824
32	906
32	980
32	1039
32	1077
32	1127
32	1135
32	1140
32	1135
32	1057
32	950
32	801
32	621
32	442
32	313
32	255
32	223
32	199
32	178
32	161
32	146
32	130
32	113
32	99
33	87
33	81
33	77
33	75
33	75
33	76
33	78
33	84
33	95
33	115
33	145
33	178
33	212
33	243
33	272
33	321
33	423
33	602
33	772
33	866
33	941
33	996
33	1049
33	1054
33	1020
33	1020
33	1022
33	1085
33	1130
33	1138
33	1191
33	1240
33	1168
33	1005
33	824
33	595
33	395
33	289
33	248
33	220
33	193
33	167
33	146
33	128
33	110
33	96
34	86
34	81
34	78
34	78
34	79
34	80
34	83
34	90
34	104
34	125
34	150
34	179
34	210
34	237
34	263
34	293
34	350
34	449
34	577
34	707
34	837
34	934
34	992
34	1039
34	1072
34	1095
34	1093
34	1117
34	1118
34	1089
34	1069
34	1049
34	1016
34	963
34	864
34	623
34	378
34	268
34	226
34	192
34	160
34	126
34	102
35	88
35	81
35	77
35	76
35	77
35	78
35	80
35	86
35	98
35	119
35	150
35	188
35	224
35	253
35	279
35	326
35	428
35	558
35	668
35	765
35	862
35	958
35	1041
35	1118
35	1207
35	1278
35	1278
35	1278
35	1216
35	1075
35	904
35	771
35	598
35	421
35	308
35	258
35	227
35	202
35	178
35	154
35	132
35	114
35	102
36	94
36	89
36	82
36	76
36	71
36	70
36	70
36	70
36	70
36	70
36	72
36	79
36	93
36	118
36	153
36	190
36	221
36	244
36	265
36	290
36	333
36	431
36	559
36	675
36	784
36	887
36	982
36	1077
36	1147
36	1249
36	1278
36	1278
36	1278
36	1278
36	1159
36	946
36	715
36	485
36	318
36	253
36	221
36	191
36	168
36	149
36	134
36	123
36	115
36	107
36	97
37	88
37	80
37	75
37	71
37	70
37	70
37	70
37	70
37	70
37	75
37	89
37	114
37	152
37	192
37	225
37	252
37	281
37	330
37	420
37	545
37	686
37	823
37	942
37	1034
37	1119
37	1226
37	1278
37	1278
37	1278
37	1278
37	1278
37	1278
37	1178
37	906
37	586
37	347
37	254
37	217
37	183
37	155
37	136
37	120
37	107
37	97
38	88
38	81
38	77
38	73
38	70
38	70
38	70
38	70
38	71
38	79
38	96
38	119
38	143
38	170
38	195
38	218
38	241
38	266
38	293
38	347
38	443
38	565
38	692
38	818
38	934
38	1062
38	1225
38	1278
38	1278
38	1278
38	1278
38	1278
38	1268
38	1048
38	763
38	482
38	314
38	254
38	227
38	206
38	188
38	172
38	158
38	146
38	135
38	126
38	118
38	108
38	100
39	93
39	88
39	82
39	78
39	75
39	72
39	70
39	70
39	72
39	77
39	92
39	115
39	142
39	174
39	208
39	240
39	270
39	305
39	370
39	487
39	649
39	803
39	943
39	1081
39	1207
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	1278
39	944
39	574
39	342
39	251
39	211
39	181
39	158
39	141
39	128
39	118
39	109
39	100
40	89
40	79
40	76
40	75
40	75
40	75
40	75
40	76
40	75
40	74
40	74
40	75
40	75
40	74
40	74
40	75
40	75
40	75
40	74
40	74
40	75
40	75
40	75
40	74
40	74
40	74
40	75
40	75
40	75
40	76
40	76
40	76
40	76
40	76
40	76
40	75
40	75
40	75
40	75
40	75
40	76
40	76
40	75
40	75
40	75
40	75
40	76
40	74
40	75
40	72
40	70
40	70
40	74
40	75
40	74
40	71
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	70
40	75
40	74
40	75
40	76
40	72
40	73
40	81
40	92
40	109
40	129
40	150
40	172
40	194
40	220
40	249
40	278
40	328
40	435
40	596
40	772
40	935
40	1075
40	1212
40	1278
40	1278
40	1278
40	1278
40	1278
40	1278
40	1268
40	1210
40	1140
40	1076
40	983
40	878
40	782
40	649
40	471
40	321
40	249
40	212
40	179
40	150
40	125
40	106
40	92
41	83
41	78
41	72
41	70
41	70
41	70
41	70
41	70
41	70
41	72
41	87
41	109
41	138
41	172
41	206
41	239
41	270
41	305
41	380
41	498
41	628
41	765
41	891
41	1001
41	1118
41	1194
41	1216
41	1222
41	1199
41	1155
41	1089
41	990
41	863
41	730
41	587
41	420
41	300
41	248
41	211
41	177
41	150
41	124
41	102
42	87
42	75
42	70
42	70
42	70
42	70
42	70
42	70
42	70
42	74
42	83
42	96
42	118
42	145
42	180
42	223
42	262
42	309
42	402
42	551
42	720
42	874
42	1014
42	1141
42	1232
42	1278
42	1278
42	1209
42	1146
42	1090
42	1026
42	949
42	852
42	695
42	492
42	332
42	261
42	222
42	186
42	156
42	130
42	111
42	98
43	88
43	81
43	76
43	74
43	74
43	73
43	72
43	74
43	77
43	82
43	93
43	112
43	136
43	163
43	190
43	217
43	241
43	262
43	283
43	308
43	352
43	438
43	546
43	658
43	789
43	887
43	961
43	1006
43	1032
43	1087
43	1134
43	1152
43	1177
43	1116
43	997
43	882
43	698
43	516
43	374
43	298
43	264
43	236
43	208
43	184
43	163
43	141
43	123
43	108
43	97
44	87
44	80
44	77
44	76
44	76
44	77
44	79
44	88
44	103
44	130
44	165
44	197
44	229
44	259
44	286
44	330
44	410
44	519
44	640
44	760
44	864
44	952
44	1030
44	1059
44	1069
44	1109
44	1103
44	1052
44	1011
44	1036
44	1080
44	1051
44	1002
44	929
44	812
44	646
44	441
44	297
44	242
44	214
44	193
44	176
44	157
44	140
44	127
44	112
44	100
45	91
45	85
45	81
45	77
45	74
45	73
45	75
45	80
45	92
45	117
45	151
45	186
45	215
45	240
45	264
45	291
45	330
45	411
45	519
45	635
45	749
45	850
45	952
45	1077
45	1221
45	1278
45	1278
45	1278
45	1278
45	1278
45	1212
45	958
45	654
45	402
45	268
45	219
45	184
45	154
45	132
45	117
45	103
46	90
46	81
46	76
46	73
46	70
46	70
46	70
46	70
46	70
46	70
46	70
46	76
46	91
46	116
46	146
46	179
46	209
46	238
46	265
46	295
46	362
46	488
46	637
46	781
46	914
46	1030
46	1124
46	1218
46	1278
46	1278
46	1278
46	1278
46	1278
46	1278
46	1064
46	756
46	472
46	301
46	239
46	207
46	180
46	159
46	142
46	129
46	119
46	110
46	104
47	99
47	94
47	90
47	88
47	84
47	80
47	77
47	76
47	77
47	82
47	90
47	102
47	116
47	135
47	158
47	182
47	207
47	236
47	266
47	317
47	414
47	562
47	705
47	817
47	925
47	1022
47	1133
47	1252
47	1278
47	1278
47	1278
47	1278
47	1278
47	1278
47	1278
47	1137
47	812
47	493
47	298
47	241
47	205
47	175
47	151
47	131
47	119
47	109
47	100
48	93
48	87
48	81
48	77
48	73
48	70
48	70
48	70
48	70
48	70
48	70
48	76
48	92
48	113
48	136
48	164
48	193
48	219
48	242
48	264
48	284
48	308
48	359
48	459
48	587
48	717
48	860
48	1004
48	1126
48	1233
48	1278
48	1278
48	1278
48	1278
48	1278
48	1278
48	1114
48	856
48	549
48	343
48	250
48	205
48	168
48	141
48	120
48	104
49	91
49	80
49	73
49	70
49	70
49	70
49	70
49	70
49	70
49	70
49	70
49	70
49	76
49	95
49	122
49	154
49	187
49	213
49	235
49	256
49	276
49	300
49	347
49	434
49	553
49	690
49	815
49	918
49	1022
49	1128
49	1231
49	1278
49	1278
49	1278
49	1278
49	1174
49	819
49	509
49	311
49	241
49	202
49	168
49	143
49	126
49	113
49	102
50	91
50	82
50	79
50	79
50	79
50	79
50	80
50	80
50	80
50	79
50	78
50	80
50	81
50	80
50	80
50	79
50	78
50	78
50	78
50	79
50	79
50	79
50	79
50	79
50	78
50	78
50	79
50	80
50	79
50	80
50	80
50	80
50	79
50	78
50	79
50	79
50	79
50	79
50	79
50	79
50	79
50	79
50	80
50	80
50	80
50	80
50	80
50	80
50	79
50	78
50	78
50	78
50	78
50	78
50	77
50	77
50	78
50	75
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	70
50	74
50	84
50	92
50	104
50	119
50	133
50	149
50	167
50	189
50	215
50	242
50	272
50	345
50	512
50	730
50	925
50	1102
50	1223
50	1278
50	1278
50	1278
50	1277
50	1218
50	1133
50	1051
50	977
50	873
50	721
50	540
50	368
50	269
50	219
50	180
50	149
50	125
50	110
50	96
51	84
51	76
51	71
51	70
51	70
51	73
51	78
51	85
51	92
51	99
51	111
51	132
51	162
51	197
51	226
51	254
51	284
51	346
51	469
51	628
51	777
51	914
51	1024
51	1147
51	1215
51	1218
51	1200
51	1156
51	1109
51	1054
51	1019
51	971
51	898
51	788
51	622
51	426
51	295
51	242
51	205
51	174
51	150
51	128
51	113
51	101
52	91
52	85
52	79
52	75
52	76
52	79
52	85
52	94
52	106
52	125
52	153
52	187
52	221
52	255
52	296
52	367
52	489
52	632
52	782
52	917
52	1025
52	1118
52	1181
52	1212
52	1211
52	1201
52	1164
52	1091
52	1004
52	897
52	773
52	630
52	471
52	343
52	280
52	250
52	223
52	195
52	170
52	148
52	127
52	111
52	99
53	88
53	81
53	77
53	77
53	77
53	76
53	77
53	82
53	89
53	98
53	109
53	129
53	157
53	192
53	228
53	263
53	311
53	419
53	575
53	716
53	831
53	943
53	1059
53	1165
53	1220
53	1207
53	1146
53	1116
53	1130
53	1100
53	1010
53	883
53	735
53	577
53	424
53	317
53	265
53	236
53	208
53	182
53	156
53	134
53	116
53	101
54	89
54	82
54	78
54	76
54	76
54	77
54	79
54	82
54	89
54	104
54	125
54	150
54	179
54	206
54	234
54	262
54	287
54	326
54	409
54	533
54	673
54	825
54	934
54	1018
54	1086
54	1123
54	1108
54	1082
54	1050
54	986
54	909
54	759
54	556
54	374
54	283
54	247
54	219
54	194
54	171
54	150
54	131
54	115
54	101
55	90
55	83
55	78
55	74
55	71
55	70
55	71
55	74
55	82
55	96
55	115
55	143
55	175
55	206
55	238
55	269
55	313
55	411
55	562
55	710
55	830
55	947
55	1060
55	1166
55	1264
55	1278
55	1278
55	1278
55	1278
55	1114
55	872
55	602
55	384
55	277
55	233
55	198
55	169
55	144
55	127
55	112
55	101
56	93
56	85
56	79
56	73
56	71
56	70
56	70
56	70
56	70
56	70
56	75
56	84
56	97
56	115
56	139
56	170
56	206
56	240
56	268
56	300
56	362
56	472
56	610
56	752
56	898
56	1056
56	1193
56	1278
56	1278
56	1278
56	1278
56	1278
56	1092
56	779
56	468
56	291
56	232
56	195
56	165
56	142
56	125
56	111
56	100
57	91
57	84
57	79
57	75
57	72
57	70
57	70
57	70
57	70
57	70
57	70
57	71
57	80
57	91
57	106
57	128
57	152
57	178
57	203
57	225
57	247
57	270
57	297
57	350
57	481
57	655
57	804
57	930
57	1054
57	1180
57	1278
57	1278
57	1278
57	1222
57	959
57	652
57	409
57	282
57	232
57	198
57	168
57	147
57	131
57	118
57	108
57	98
58	90
58	82
58	77
58	74
58	71
58	70
58	70
58	70
58	70
58	70
58	71
58	76
58	86
58	99
58	117
58	143
58	171
58	197
58	222
58	245
58	265
58	288
58	335
58	433
58	549
58	657
58	774
58	891
58	1032
58	1140
58	1198
58	1217
58	1156
58	1020
58	815
58	593
58	407
58	302
58	262
58	230
58	202
58	178
58	159
58	144
58	131
58	122
58	114
58	107
58	100
59	93
59	87
59	81
59	77
59	74
59	73
59	72
59	73
59	74
59	75
59	76
59	79
59	85
59	96
59	111
59	135
59	161
59	188
59	216
59	239
59	261
59	284
59	320
59	397
59	519
59	651
59	773
59	889
59	1000
59	1088
59	1165
59	1270
59	1278
59	1278
59	1278
59	1143
59	847
59	546
59	331
59	250
59	217
59	190
59	170
59	151
59	137
59	126
59	117
59	109
59	102
60	93
60	84
60	80
60	80
60	80
60	80
60	80
60	80
60	81
60	81
60	80
60	79
60	79
60	80
60	78
60	78
60	79
60	79
60	80
60	80
60	79
60	79
60	78
60	79
60	78
60	78
60	79
60	78
60	78
60	78
60	78
60	78
60	78
60	79
60	78
60	79
60	80
60	79
60	78
60	78
60	79
60	80
60	79
60	79
60	79
60	78
60	78
60	78
60	78
60	78
60	78
60	77
60	77
60	77
60	77
60	77
60	77
60	78
60	78
60	77
60	76
60	74
60	73
60	73
60	70
60	70
60	70
60	70
60	70
60	70
60	70
60	70
60	70
60	70
60	70
60	72
60	77
60	80
60	88
60	96
60	104
60	111
60	120
60	131
60	145
60	161
60	178
60	196
60	217
60	239
60	257
60	275
60	300
60	350
60	441
60	572
60	716
60	847
60	950
60	1053
60	1143
60	1196
60	1221
60	1245
60	1253
60	1244
60	1219
60	1141
60	1040
60	927
60	807
60	654
60	463
60	315
60	250
60	211
60	173
60	140
60	113
60	97
61	85
61	76
61	72
61	71
61	72
61	74
61	75
61	79
61	87
61	98
61	115
61	140
61	173
61	210
61	242
61	273
61	316
61	398
61	509
61	616
61	709
61	793
61	855
61	896
61	947
61	982
61	993
61	1004
61	1021
61	1046
61	1070
61	1093
61	1116
61	1127
61	1152
61	1130
61	1085
61	1012
61	844
61	631
61	416
61	293
